DATAFLOW,LAST UPDATE,freq,unit,natvessr,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1996-Q3,13,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1996-Q4,7,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1997-Q1,16,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1997-Q2,27,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1997-Q3,23,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1997-Q4,41,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1998-Q1,54,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1998-Q2,38,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1998-Q3,20,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1998-Q4,25,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1999-Q1,21,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1999-Q2,54,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1999-Q3,106,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,1999-Q4,108,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2000-Q1,100,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2000-Q2,51,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2000-Q3,102,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2000-Q4,86,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2001-Q1,76,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2001-Q2,63,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2001-Q3,69,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2001-Q4,74,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2002-Q1,52,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2002-Q2,71,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2002-Q3,76,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2002-Q4,79,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2003-Q1,87,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2003-Q2,56,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2003-Q3,36,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2003-Q4,50,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2004-Q1,74,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2004-Q2,58,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2004-Q3,70,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2004-Q4,71,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2005-Q1,77,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2005-Q2,90,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2005-Q3,59,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2005-Q4,47,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2006-Q1,43,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2006-Q2,53,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2006-Q3,65,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU15,2006-Q4,62,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2005-Q1,77,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2005-Q2,92,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2005-Q3,62,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2005-Q4,50,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2006-Q1,46,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2006-Q2,57,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2006-Q3,71,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU25,2006-Q4,70,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2005-Q1,87,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2005-Q2,98,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2005-Q3,79,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2005-Q4,56,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2006-Q1,51,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2006-Q2,64,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2006-Q3,81,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2007,2006-Q4,78,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2020,2006-Q1,51,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2020,2006-Q2,64,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2020,2006-Q3,81,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU27_2020,2006-Q4,78,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU28,2006-Q1,51,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU28,2006-Q2,64,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU28,2006-Q3,81,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,EU28,2006-Q4,78,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1997-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1997-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1997-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1998-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1998-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1998-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1999-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,1999-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2000-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2000-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2001-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2001-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2001-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2001-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2002-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2002-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2002-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2002-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,FR,2006-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2001-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2001-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2001-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2001-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2002-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2002-Q3,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2002-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2003-Q1,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2003-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2003-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2003-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2004-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2004-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2004-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2004-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2005-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2005-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2005-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2005-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2006-Q1,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2006-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2006-Q3,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,HU,2006-Q4,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2002-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2002-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2002-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2003-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2003-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2004-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2004-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2004-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2004-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2005-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2005-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2005-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2005-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2006-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2006-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2006-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,NL,2006-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2005-Q1,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2005-Q2,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2005-Q3,18,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2005-Q4,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2006-Q1,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2006-Q2,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2006-Q3,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,RO,2006-Q4,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2004-Q1,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2004-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2004-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2005-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2005-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2005-Q3,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2005-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2006-Q1,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2006-Q2,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2006-Q3,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,INTL_NLD,SK,2006-Q4,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1994-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1994-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1994-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1994-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1995-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1995-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1995-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1995-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1996-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1996-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1996-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1996-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1997-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1997-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1997-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1997-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1998-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1998-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1998-Q3,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1998-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1999-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1999-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1999-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,1999-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2000-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2000-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2000-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2000-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2001-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2001-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2001-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2001-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2002-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2002-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2002-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2002-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2003-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2004-Q1,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2004-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2004-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2004-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2005-Q1,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2005-Q2,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2005-Q3,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2005-Q4,0,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2006-Q3,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2006-Q4,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2007-Q1,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2007-Q2,0,n,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2007-Q3,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2007-Q4,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,MIO_TKM,SK,NAT,AT,2008-Q1,1,,
