DATAFLOW,LAST UPDATE,freq,expend,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,FI,2021,18,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,FI,2022,16,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,1998,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,1999,8,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2000,12,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2001,13,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2002,48,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2003,52,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2004,33,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2005,28,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2006,9,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2007,14,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2008,19,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2009,9,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2010,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2011,6,d,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2012,9,d,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HR,2013,1.188,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2002,1501,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2003,418,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2004,393,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2005,513,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2006,216,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2010,57843,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2012,354981,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2013,0.849,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2014,1.278,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2015,1.416,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2016,1.699,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2017,2.199,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2018,2.065,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2019,2.169,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2020,2.047,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2021,1.775,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2022,2.479,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,HU,2023,2.145,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IE,1997,123,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IE,1998,130,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IE,1999,143,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IE,2000,102,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IE,2001,115,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2000,56,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2001,56,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2002,107,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2003,108,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2004,108,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2005,481,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2006,498,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2007,498,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2008,84,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2009,82,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2010,81,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2011,78,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2012,77,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2013,113,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2014,125,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2015,106,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2016,127,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,IT,2017,239,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,1996,41,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,1997,53,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,1998,64,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,1999,57,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2000,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2001,42,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2002,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2003,4476,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2004,48,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2005,57,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2006,73,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2007,833,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2008,896,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2009,49,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2010,394,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2011,444,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2012,64,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2013,6.500,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2014,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2015,1.900,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2016,2.100,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2017,1.800,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2018,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2019,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2020,3.100,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2021,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2022,3.900,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,LT,2023,3.200,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,MT,2020,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,NL,2019,464,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,NL,2020,481,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,NL,2021,578,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,NL,2022,636,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,NL,2023,586,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,PL,2006,30,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,PL,2007,8,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2003,1351,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2004,617,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2005,799,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2006,313,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2007,362,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2008,1144,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2010,21,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2011,23,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2012,26,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2013,3.700,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2014,9.300,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2015,3.600,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2016,0.300,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2017,7.100,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2018,1.800,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2019,2.300,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2020,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2021,2.100,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2022,2.700,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,SK,2023,2.900,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,INF_MNT,MIO_EUR,XK,2018,,m,
