DATAFLOW,LAST UPDATE,freq,tra_cov,nst07,typpack,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2015,20,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2016,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2017,24,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2018,18,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2019,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2020,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2021,22,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2022,22,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2023,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,FR,2024,24,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2010,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2013,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2015,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2017,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2019,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2020,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2021,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2022,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,HU,2024,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,LU,2014,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2007,49,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2008,39,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2009,42,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2010,32,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2011,43,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2012,25,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2013,24,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2014,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2015,25,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2016,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2017,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2018,24,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2019,30,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2020,31,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2021,46,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2022,33,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2023,27,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,NL,2024,45,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2007,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2008,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2009,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2011,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2012,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2019,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2020,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,PL,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2008,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2009,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2010,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2011,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2012,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2013,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2015,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2017,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2019,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2023,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,MIO_TKM,RO,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2012,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2013,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2014,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2015,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2016,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2017,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2018,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2022,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,AT,2024,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2007,670,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2008,549,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2009,530,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2010,701,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2011,751,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2012,607,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2013,640,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2014,726,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2015,577,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2016,696,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2017,638,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2018,227,b,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2019,197,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2020,247,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2021,196,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2022,271,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2023,246,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BE,2024,169,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2008,44,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2009,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2010,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2011,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2012,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2014,16,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2015,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2016,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2018,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2019,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2021,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,BG,2022,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2008,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2009,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2010,26,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2011,39,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2012,42,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2013,34,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2014,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2015,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2016,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,CZ,2017,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2007,2061,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2008,1740,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2009,1578,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2010,1821,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2011,1554,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2012,1943,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2013,1968,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2014,1953,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2015,1838,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2016,1744,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2017,1630,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2018,1258,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2019,1111,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2020,912,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2021,1175,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2022,1031,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2023,735,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,DE,2024,865,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2008,2762,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2009,2545,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2010,2955,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2011,2870,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2012,3078,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2013,3108,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2014,3054,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2015,2783,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2016,2834,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2017,2671,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2018,1858,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU15,2019,1730,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2008,2804,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2009,2555,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2010,2982,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2011,2910,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2012,3121,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2013,3143,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2014,3062,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2015,2794,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2016,2839,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2017,2673,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2018,1860,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU25,2019,1741,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2008,2858,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2009,2560,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2010,2990,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2011,2915,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2012,3129,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2013,3157,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2014,3077,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2015,2801,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2016,2843,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2017,2687,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2018,1864,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2007,2019,1748,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2008,2858,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2009,2560,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2010,2990,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2011,2915,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2012,3129,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2013,3157,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2014,3077,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2015,2801,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2016,2843,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2017,2687,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2018,1864,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2019,1748,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2020,1652,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2021,2045,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2022,1906,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2023,1452,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU27_2020,2024,1725,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2008,2858,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2009,2560,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2010,2990,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2011,2915,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2012,3129,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2013,3157,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2014,3077,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_NLD,GT06,TOTAL,THS_T,EU28,2015,2801,,
