DATAFLOW,LAST UPDATE,freq,unit,vessel,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2018,48262,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2019,50611,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2020,49107,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2021,53991,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2022,53256,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2023,53320,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU27_2020,2024,51164,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2008,73074,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2009,48902,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2010,64325,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2011,57132,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2012,62799,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2013,63572,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2014,61149,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2015,61459,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2016,60898,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2017,58735,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2018,48262,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,EU28,2019,50611,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2007,813,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2008,895,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2009,819,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2010,987,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2011,288,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2012,304,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2013,331,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2014,212,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2015,138,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2016,519,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2017,385,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2018,448,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2019,633,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2020,623,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2021,642,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2022,701,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2023,668,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,FR,2024,669,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2008,542,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2009,303,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2010,214,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2011,244,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2012,349,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2013,297,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2014,294,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2015,332,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2016,294,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2017,297,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2018,366,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2019,400,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2020,577,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2021,327,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2022,280,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2023,77,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HR,2024,75,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2007,496,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2008,2543,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2009,2467,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2010,3126,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2011,1981,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2012,2274,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2013,2421,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2014,2525,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2015,3318,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2016,2486,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2017,2708,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2018,1974,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2019,2348,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2020,3004,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2021,2538,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2022,1310,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2023,874,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,HU,2024,1090,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2007,4,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2008,7,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2009,4,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2010,6,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2011,9,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2012,2,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2013,6,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2014,5,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2015,2,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2017,2,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2018,3,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2021,3,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2022,2,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,LU,2023,2,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2007,56694,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2008,54322,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2009,29824,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2010,46478,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2011,42008,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2012,46860,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2013,47713,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2014,46562,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2015,44612,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2016,44462,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2017,45025,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2018,39912,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2019,38615,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2020,34069,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2021,40758,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2022,41536,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2023,36642,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,NL,2024,37751,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2007,1703,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2008,1740,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2009,900,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2010,907,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2011,874,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2012,631,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2013,752,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2014,833,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2015,949,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2016,670,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2017,812,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2018,467,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2019,371,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2020,298,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2021,239,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2022,132,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2023,89,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,PL,2024,146,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2007,5580,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2008,6432,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2009,5429,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2010,7627,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2011,4860,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2012,7891,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2013,8578,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2014,7633,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2015,9554,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2016,8488,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2017,7615,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2018,6985,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2019,9397,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2020,11099,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2021,10124,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2022,11079,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2023,13777,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,RO,2024,10422,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2007,1489,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2008,1531,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2009,2189,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2010,3035,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2011,2094,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2012,2043,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2013,1484,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2014,1729,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2015,1373,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2016,1549,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2017,1662,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2018,1126,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2019,1118,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2020,1248,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2021,1346,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2022,1538,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2023,1288,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL,SK,2024,1176,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2007,208,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2008,410,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2009,284,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2010,202,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2011,280,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2012,268,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2013,480,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2014,390,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2015,505,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2016,694,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2017,691,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2018,517,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2019,714,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2020,720,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2021,836,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2022,803,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2023,841,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,AT,2024,659,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2007,6019,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2008,5881,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2009,3565,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2010,3835,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2011,4103,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2012,3756,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2013,3311,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2014,2979,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2015,3076,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2016,3498,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2017,3447,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2018,2247,b,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2019,2356,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2020,1958,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2021,2324,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2022,2833,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2023,3584,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BE,2024,3623,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2007,368,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2008,387,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2009,346,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2010,599,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2011,536,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2012,546,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2013,731,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2014,971,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2015,775,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2016,756,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2017,547,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2018,767,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2019,1065,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2020,1240,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2021,1140,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2022,866,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2023,1068,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_NSP,INTL_LD,BG,2024,927,,
